Q,U,probability
34720355,6156,0.546996578
34720355,6164,0.543891038
34720355,5036,0.35
34720355,6244,0.284709555
34720355,7252,0.25508073
34720355,5156,0.214681881
34720355,5100,0.204824258
34720355,7548,0.194917479
34720355,5764,0.178195005
34720355,5180,0.135751282
34720355,4892,0.132467618
34720355,5412,0.128868199
34720355,5428,0.120400855
34720355,5116,0.120204306
34720355,5436,0.120168418
34720355,5444,0.11516325
34725469,5772,0.67957284
34725469,5748,0.677113477
34725469,5780,0.676608013
34725469,5788,0.672201919
34725469,5804,0.662684412
34725469,5812,0.658806448
34725469,5820,0.658241225
34725469,5828,0.652717858
34725469,5796,0.650972582
34725469,5836,0.64688176
34725469,5844,0.64652132
34725469,5764,0.643066612
34725469,5860,0.596408842
34725469,5756,0.572381516
34725469,5868,0.571217075
34725469,5740,0.557836143
34725469,5876,0.535912229
34725469,7444,0.517108404
34725469,5852,0.492692808
34725469,6772,0.459098282
34728974,6148,0.603828897
34728974,6124,0.561282904
34728974,6132,0.56018265
34728974,6140,0.547015862
34728974,6156,0.527061308
34728974,5764,0.493294321
34728974,6164,0.462095046
34728974,5772,0.390770882
34728974,5748,0.386953822
34728974,5780,0.382808293
34728974,5788,0.376265727
34728974,5804,0.366748224
34728974,5812,0.362870256
34728974,5820,0.362305035
34728974,5828,0.360687606
34728974,5796,0.36064731
34728974,5836,0.352090932
34728974,5844,0.35182774
34728974,5036,0.35
34728974,5860,0.332243794
34735376,5988,0.579945569
34735376,6372,0.56926029
34735376,6100,0.482760503
34735376,5444,0.448848473
34735376,5044,0.448711695
34735376,6396,0.445783027
34735376,6412,0.420965297
34735376,5940,0.419191179
34735376,5036,0.35
34735376,5100,0.340322499
34735376,6444,0.319007509
34735376,6452,0.317185306
34735376,6460,0.30167709
34735376,6668,0.292805635
34735376,6236,0.257003431
34735376,6676,0.232569869
34735376,5156,0.214681881
34735376,7924,0.185334506
34735376,7364,0.180738306
34735376,7396,0.155924941
34746266,5596,0.676007053
34746266,5180,0.672731769
34746266,5612,0.637746963
34746266,5636,0.619010128
34746266,5628,0.618930392
34746266,5620,0.616433485
34746266,5652,0.61289453
34746266,5644,0.611960771
34746266,5660,0.604310786
34746266,5668,0.603751036
34746266,5684,0.597518079
34746266,5692,0.5938324
34746266,5700,0.591810069
34746266,5716,0.584765583
34746266,5708,0.583726382
34746266,5732,0.581710464
34746266,6804,0.577996367
34746266,6812,0.5748839
34746266,6796,0.573760512
34746266,5676,0.572804059
34751794,5428,0.685043196
34751794,6020,0.641500054
34751794,6028,0.60970828
34751794,6036,0.594685375
34751794,6044,0.583773258
34751794,6052,0.412082407
34751794,5100,0.386489109
34751794,6060,0.362827502
34751794,5036,0.35
34751794,6100,0.293069599
34751794,5156,0.291432192
34751794,6004,0.274406244
34751794,5028,0.270391252
34751794,5996,0.262876326
34751794,6076,0.253719048
34751794,6012,0.244332316
34751794,7276,0.238362616
34751794,8068,0.235052743
34751794,7012,0.22982917
34751794,7780,0.22759347
34754569,6276,0.651713731
34754569,6292,0.626430661
34754569,6316,0.619504802
34754569,6324,0.610030833
34754569,6300,0.596532389
34754569,6340,0.591935303
34754569,7764,0.382173711
34754569,5036,0.35
34754569,6596,0.337517116
34754569,7044,0.28333676
34754569,5388,0.282283983
34754569,7052,0.281054458
34754569,7604,0.256496601
34754569,6508,0.245843455
34754569,5396,0.241731714
34754569,5100,0.231022396
34754569,6100,0.220643806
34754569,6900,0.218107717
34754569,5156,0.214681881
34754569,7596,0.210551532
34755577,6932,0.511321969
34755577,6948,0.500971148
34755577,5156,0.490902862
34755577,6956,0.483906554
34755577,5548,0.474431396
34755577,6916,0.453438325
34755577,6924,0.446374853
34755577,6988,0.366451384
34755577,5036,0.35
34755577,5164,0.338146153
34755577,6844,0.337743218
34755577,6852,0.323398044
34755577,5100,0.323006479
34755577,5116,0.315351047
34755577,5876,0.303094592
34755577,6860,0.301105351
34755577,6204,0.291220613
34755577,6052,0.287798225
34755577,6156,0.283820328
34755577,6428,0.274374469
34755672,6932,0.620017322
34755672,6948,0.609666502
34755672,6956,0.592601907
34755672,5548,0.558955178
34755672,6916,0.554953086
34755672,6924,0.545426205
34755672,5156,0.455802043
34755672,6988,0.449008086
34755672,5380,0.358793631
34755672,5036,0.35
34755672,6204,0.346811248
34755672,6052,0.34598817
34755672,6156,0.342847962
34755672,6820,0.332977886
34755672,6428,0.331338009
34755672,5876,0.330162337
34755672,5100,0.244592306
34755672,6548,0.232564404
34755672,7300,0.222026441
34755672,5180,0.206991505
34757185,5772,0.681308328
34757185,5748,0.678857124
34757185,5780,0.678373534
34757185,5788,0.673980278
34757185,5804,0.664462771
34757185,5812,0.660584808
34757185,5820,0.660019585
34757185,5828,0.654472746
34757185,5796,0.652717224
34757185,5836,0.648653237
34757185,5844,0.648292213
34757185,5764,0.644788352
34757185,5860,0.597996281
34757185,5756,0.573908178
34757185,5868,0.572746171
34757185,5740,0.559235337
34757185,5876,0.537341255
34757185,7444,0.518501176
34757185,5852,0.493994119
34757185,6772,0.460271948
34761660,5348,0.609436506
34761660,5356,0.567656324
34761660,5364,0.476728751
34761660,5404,0.38592582
34761660,5140,0.377718278
34761660,5372,0.365978343
34761660,5036,0.35
34761660,5564,0.288692463
34761660,6972,0.242541547
34761660,6980,0.241716981
34761660,5380,0.241307194
34761660,6964,0.22777001
34761660,5388,0.219185766
34761660,5436,0.215268997
34761660,5156,0.214681881
34761660,5524,0.207829911
34761660,6996,0.2064514
34761660,5100,0.204824258
34761660,6620,0.19965211
34761660,7772,0.184326338
34761780,5404,0.639439811
34761780,6972,0.625677761
34761780,5564,0.602039269
34761780,6964,0.588256382
34761780,6980,0.553438521
34761780,6996,0.530205442
34761780,5524,0.499948333
34761780,7772,0.476423394
34761780,6620,0.468508054
34761780,6940,0.434465748
34761780,7644,0.404425568
34761780,7588,0.380603108
34761780,7700,0.379469936
34761780,5036,0.35
34761780,5516,0.308413012
34761780,6516,0.249825732
34761780,5484,0.241257573
34761780,8052,0.238126234
34761780,7708,0.236307288
34761780,5156,0.233236251
34761900,5404,0.628479396
34761900,6972,0.61447291
34761900,7772,0.604670327
34761900,5564,0.592875415
34761900,6620,0.57773802
34761900,6964,0.577713927
34761900,6980,0.544322199
34761900,6996,0.520737228
34761900,5524,0.491405305
34761900,6940,0.42693622
34761900,7644,0.397191971
34761900,7588,0.373845916
34761900,5036,0.35
34761900,5516,0.303165916
34761900,7700,0.279667388
34761900,7740,0.260731803
34761900,6516,0.245349255
34761900,5484,0.237115824
34761900,7708,0.232609428
34761900,7748,0.229391835
34763492,6588,0.561286724
34763492,6612,0.513702926
34763492,7292,0.453048636
34763492,5116,0.416371747
34763492,5100,0.384185317
34763492,6212,0.357361866
34763492,5036,0.35
34763492,5188,0.299341985
34763492,5164,0.295925264
34763492,5068,0.245666053
34763492,5156,0.230025068
34763492,7108,0.212901921
34763492,5532,0.205968229
34763492,8052,0.188685284
34763492,4900,0.178920932
34763492,6556,0.175073468
34763492,7540,0.161850412
34763492,8060,0.160621265
34763492,7532,0.160415908
34763492,4940,0.154404226
34763977,7044,0.393538935
34763977,7052,0.391256635
34763977,5388,0.385353058
34763977,6564,0.351694978
34763977,6572,0.351309478
34763977,5036,0.35
34763977,5396,0.346561929
34763977,7604,0.342465964
34763977,6748,0.324796768
34763977,6756,0.324344371
34763977,6580,0.313254297
34763977,6900,0.31217085
34763977,6772,0.31087015
34763977,6764,0.308972649
34763977,6596,0.301795885
34763977,7596,0.300138134
34763977,8204,0.297002515
34763977,6604,0.288289834
34763977,7028,0.281698282
34763977,6868,0.276583663
34764191,7516,0.600791766
34764191,6556,0.495131266
34764191,7532,0.478688455
34764191,7540,0.476179594
34764191,7548,0.460934639
34764191,7556,0.428134092
34764191,8068,0.411316188
34764191,8076,0.403815838
34764191,7780,0.374809219
34764191,8084,0.357891946
34764191,6676,0.35166112
34764191,5036,0.35
34764191,5156,0.340614575
34764191,6844,0.249918026
34764191,7564,0.240027405
34764191,6852,0.235572853
34764191,6860,0.225545408
34764191,5100,0.204824258
34764191,4892,0.203016808
34764191,5444,0.187966264
34765574,5428,0.750940609
34765574,6020,0.707397466
34765574,6028,0.675605694
34765574,6036,0.660582788
34765574,6044,0.645967709
34765574,6052,0.456668765
34765574,5100,0.434202832
34765574,6060,0.401655707
34765574,5036,0.35
34765574,6100,0.322614676
34765574,5156,0.300389449
34765574,5028,0.299912823
34765574,6076,0.272010361
34765574,7276,0.264018328
34765574,7012,0.253131906
34765574,7284,0.239935521
34765574,6700,0.188662786
34765574,5380,0.181513859
34765574,5668,0.16081155
34765574,7580,0.154097786
34773138,5204,0.490568364
34773138,5220,0.451039963
34773138,5228,0.411980104
34773138,6844,0.409966294
34773138,5236,0.404225379
34773138,5156,0.401866145
34773138,6852,0.395621119
34773138,5212,0.391781498
34773138,5252,0.369959843
34773138,5244,0.366911443
34773138,6860,0.363242096
34773138,5036,0.35
34773138,4892,0.330110533
34773138,5124,0.290904532
34773138,5276,0.263598282
34773138,5548,0.260703178
34773138,5132,0.258367017
34773138,5260,0.251884949
34773138,4916,0.238696486
34773138,6932,0.236473122
34781891,6828,0.641596021
34781891,6836,0.614008171
34781891,6332,0.467552056
34781891,5964,0.421796423
34781891,5036,0.35
34781891,6868,0.347707101
34781891,6876,0.316376539
34781891,5156,0.301427966
34781891,6884,0.274033966
34781891,6892,0.248690161
34781891,4772,0.21969037
34781891,7380,0.219191329
34781891,7388,0.210657032
34781891,5100,0.204824258
34781891,6116,0.19123926
34781891,6244,0.185891468
34781891,6148,0.169817944
34781891,7116,0.169436018
34781891,7124,0.161257847
34781891,7132,0.161257835
34781937,6124,0.534841745
34781937,6132,0.534598189
34781937,6140,0.520574702
34781937,6148,0.465181239
34781937,6156,0.44191841
34781937,6164,0.441247886
34781937,5988,0.439065999
34781937,6372,0.428380719
34781937,6100,0.365296645
34781937,5036,0.35
34781937,5044,0.341645368
34781937,6396,0.33351808
34781937,5940,0.308005167
34781937,5100,0.304382077
34781937,6412,0.283017802
34781937,6444,0.24164037
34781937,6244,0.238803544
34781937,6452,0.234762062
34781937,6460,0.229361838
34781937,5156,0.214681881
34792509,6844,0.533769651
34792509,6852,0.519424475
34792509,5156,0.4774222
34792509,6860,0.469755665
34792509,5036,0.35
34792509,5548,0.34398269
34792509,6932,0.343568377
34792509,6948,0.333217553
34792509,6956,0.31615296
34792509,6916,0.296766809
34792509,5412,0.294891192
34792509,6924,0.293505206
34792509,6900,0.273798814
34792509,5164,0.250986566
34792509,6988,0.239038547
34792509,5052,0.236232938
34792509,5876,0.232454223
34792509,6908,0.210253118
34792509,6204,0.205425512
34792509,5100,0.204824258
34796834,5428,0.721484646
34796834,6020,0.677941503
34796834,6028,0.64614973
34796834,6036,0.631126825
34796834,6044,0.61816696
34796834,6052,0.436738785
34796834,5100,0.436440976
34796834,6100,0.434346479
34796834,6060,0.384299606
34796834,5036,0.35
34796834,7284,0.340350317
34796834,5156,0.29638558
34796834,5028,0.286716762
34796834,6076,0.263834194
34796834,7276,0.261756691
34796834,7012,0.242715646
34796834,5988,0.198662503
34796834,6236,0.193250093
34796834,6372,0.187977222
34796834,6700,0.180552982
34797273,5124,0.556885048
34797273,5132,0.524347536
34797273,4940,0.462685962
34797273,5172,0.462349813
34797273,5108,0.456156846
34797273,4900,0.390981834
34797273,5196,0.35634742
34797273,4908,0.35093124
34797273,5036,0.35
34797273,4924,0.333148719
34797273,4948,0.32661612
34797273,5004,0.324981574
34797273,4972,0.320881734
34797273,4988,0.31981211
34797273,7948,0.318543795
34797273,5332,0.318262727
34797273,4980,0.317574548
34797273,4996,0.315186197
34797273,4956,0.309218959
34797273,5564,0.289838929
34798008,7876,0.593917702
34798008,7884,0.492250165
34798008,5156,0.394183747
34798008,5036,0.35
34798008,7700,0.34105868
34798008,5548,0.299436235
34798008,6932,0.286282811
34798008,6948,0.275931987
34798008,6956,0.258867394
34798008,6916,0.243265621
34798008,5100,0.242346728
34798008,6924,0.241302305
34798008,7892,0.21284022
34798008,5988,0.195899311
34798008,6988,0.195528799
34798008,6372,0.18521403
34798008,6204,0.176127655
34798008,6052,0.167323743
34798008,6100,0.162546899
34798008,6156,0.161611524
34798952,7828,0.510829468
34798952,7844,0.494383191
34798952,7836,0.433843917
34798952,7044,0.412229679
34798952,7052,0.409947379
34798952,5388,0.402833999
34798952,5396,0.364341567
34798952,7604,0.357046723
34798952,5036,0.35
34798952,6900,0.328124346
34798952,7596,0.315332391
34798952,7028,0.296425511
34798952,5580,0.295630284
34798952,6868,0.289408171
34798952,6908,0.286701233
34798952,5556,0.284894655
34798952,5364,0.249537312
34798952,7444,0.242829084
34798952,7588,0.241916671
34798952,5156,0.237785202
34801749,6620,0.520919454
34801749,7772,0.417071513
34801749,6556,0.369314865
34801749,5524,0.359096882
34801749,5156,0.353290287
34801749,5036,0.35
34801749,5564,0.347015199
34801749,5404,0.33441861
34801749,5516,0.330820493
34801749,7740,0.323561487
34801749,6972,0.313854073
34801749,6980,0.299737209
34801749,7532,0.299207097
34801749,7540,0.298921992
34801749,6964,0.294866757
34801749,7748,0.294565646
34801749,5508,0.287351864
34801749,7548,0.28030693
34801749,6564,0.270811528
34801749,6116,0.267391597
34805527,5428,0.565918031
34805527,6020,0.52237489
34805527,6044,0.512040972
34805527,6028,0.490583114
34805527,6036,0.47556021
34805527,7060,0.368996791
34805527,7068,0.3612212
34805527,5036,0.35
34805527,5100,0.348162449
34805527,6052,0.331482016
34805527,5156,0.324716759
34805527,6060,0.292636335
34805527,5436,0.289667037
34805527,5420,0.272206869
34805527,8188,0.251983623
34805527,7076,0.24276961
34805527,6100,0.239659883
34805527,6700,0.229281201
34805527,6076,0.220653171
34805527,6004,0.219611467
34807011,4732,0.621908977
34807011,4740,0.614203855
34807011,4748,0.610320384
34807011,4764,0.589655043
34807011,4772,0.586161187
34807011,4756,0.578957963
34807011,4796,0.570753543
34807011,4828,0.569733264
34807011,4804,0.566383485
34807011,4780,0.564581884
34807011,4788,0.564376929
34807011,4820,0.50948478
34807011,4812,0.494726521
34807011,4860,0.465558713
34807011,6820,0.421710209
34807011,4836,0.395933106
34807011,4844,0.384885104
34807011,4852,0.375968299
34807011,4868,0.363590516
34807011,5036,0.360545094
34810060,7316,0.55994363
34810060,7324,0.559924205
34810060,7332,0.544916539
34810060,5956,0.517985618
34810060,7348,0.490056008
34810060,7356,0.400698028
34810060,7340,0.389768718
34810060,5036,0.35
34810060,5292,0.27453279
34810060,7820,0.259973605
34810060,5268,0.253021115
34810060,5300,0.252438288
34810060,5316,0.240459062
34810060,5308,0.240234433
34810060,5100,0.234939713
34810060,5324,0.234594051
34810060,5388,0.225141371
34810060,7852,0.222844769
34810060,7044,0.22223948
34810060,7052,0.219957177
34811587,5324,0.638735645
34811587,5292,0.618240476
34811587,5308,0.600903753
34811587,5300,0.600090233
34811587,5268,0.576360238
34811587,5316,0.553104436
34811587,5332,0.468321927
34811587,5340,0.4671035
34811587,4876,0.449745279
34811587,5572,0.404413228
34811587,6268,0.357238181
34811587,5036,0.35
34811587,6052,0.333082108
34811587,5460,0.318922102
34811587,7756,0.314440315
34811587,5260,0.285986214
34811587,5100,0.276529696
34811587,5564,0.271002972
34811587,8212,0.266856082
34811587,4780,0.262357187
34818402,6572,0.620066622
34818402,6564,0.567988442
34818402,6580,0.509642937
34818402,6596,0.496701081
34818402,6604,0.480542249
34818402,5508,0.402042096
34818402,5036,0.35
34818402,4876,0.346811032
34818402,6700,0.334341612
34818402,6708,0.332605443
34818402,5100,0.317352813
34818402,6412,0.316927402
34818402,6084,0.307154859
34818402,5340,0.299264427
34818402,6620,0.296081692
34818402,5292,0.292798614
34818402,7340,0.281381903
34818402,5300,0.270913724
34818402,5268,0.270204483
34818402,6740,0.260814859
34826865,7860,0.531178332
34826865,7868,0.514288792
34826865,7524,0.50820627
34826865,7076,0.424708531
34826865,5036,0.35
34826865,6844,0.339368925
34826865,6852,0.325023751
34826865,5548,0.30375445
34826865,6860,0.302504019
34826865,5156,0.301344466
34826865,5412,0.267357711
34826865,5164,0.215869611
34826865,6908,0.213472978
34826865,5100,0.204824258
34826865,7460,0.199490039
34826865,7452,0.187997233
34826865,7468,0.179242977
34826865,6900,0.17368872
34826865,6980,0.157829427
34826865,4884,0.156471569
34829314,7108,0.541899975
34829314,5532,0.479486076
34829314,8052,0.475416485
34829314,7732,0.42219421
34829314,8060,0.379633436
34829314,5036,0.35
34829314,5724,0.34659081
34829314,6308,0.341473474
34829314,6748,0.33508022
34829314,6756,0.334627823
34829314,5180,0.32608359
34829314,6764,0.31872815
34829314,5596,0.317087096
34829314,6772,0.26627027
34829314,5612,0.265845774
34829314,5628,0.248472929
34829314,5644,0.247758086
34829314,5620,0.24708391
34829314,5636,0.244321897
34829314,5652,0.240518607
34830919,6172,0.510581721
34830919,6188,0.497393431
34830919,6196,0.490962926
34830919,6220,0.484244705
34830919,6180,0.47423515
34830919,6228,0.443236732
34830919,6212,0.436290423
34830919,6236,0.417465486
34830919,6204,0.401119965
34830919,5444,0.365972245
34830919,5036,0.35
34830919,8220,0.348023707
34830919,7364,0.285463824
34830919,7636,0.257992468
34830919,7372,0.252190552
34830919,6076,0.244415002
34830919,7956,0.239244749
34830919,7804,0.235896681
34830919,5932,0.234518439
34830919,7836,0.22771659
34836434,5036,0.748738848
34836434,6468,0.541559048
34836434,6476,0.525587971
34836434,6484,0.520694893
34836434,6492,0.492912356
34836434,6500,0.487305946
34836434,6508,0.484978145
34836434,6516,0.444381222
34836434,6524,0.405896037
34836434,7668,0.379760965
34836434,5604,0.37326226
34836434,7972,0.359423186
34836434,6532,0.326440535
34836434,7964,0.288550493
34836434,5156,0.281746644
34836434,7948,0.274168804
34836434,6364,0.271606372
34836434,6540,0.27097182
34836434,6548,0.262698705
34836434,8228,0.25085077
34837284,7092,0.646842886
34837284,7084,0.634638994
34837284,7100,0.532863834
34837284,5572,0.48318082
34837284,5036,0.35
34837284,5868,0.34231842
34837284,5556,0.297893373
34837284,7436,0.230201442
34837284,7260,0.22932344
34837284,6284,0.217264193
34837284,5100,0.215936596
34837284,5156,0.214681881
34837284,6668,0.204865989
34837284,7276,0.17205319
34837284,5180,0.146197364
34837284,5468,0.141934446
34837284,4892,0.132467618
34837284,5412,0.128868199
34837284,5428,0.120400855
34837284,5116,0.120204306
34837900,6844,0.498990859
34837900,6852,0.484645683
34837900,6556,0.459328083
34837900,7532,0.443084978
34837900,7540,0.441017241
34837900,6860,0.439833913
34837900,7548,0.425103762
34837900,5156,0.402230367
34837900,6900,0.394842695
34837900,7556,0.393307206
34837900,5036,0.35
34837900,6908,0.320141685
34837900,7516,0.265233743
34837900,5412,0.240377556
34837900,5164,0.237125558
34837900,7564,0.220196592
34837900,5100,0.204824258
34837900,5388,0.204033989
34837900,7044,0.199671321
34837900,7052,0.197389017
34838075,7300,0.480615184
34838075,6548,0.469704322
34838075,7308,0.464840902
34838075,7716,0.46453701
34838075,8188,0.44531025
34838075,7724,0.440790031
34838075,6564,0.43812299
34838075,7276,0.37187338
34838075,5036,0.35
34838075,6412,0.342613609
34838075,6692,0.336638031
34838075,8196,0.336107813
34838075,7980,0.324903244
34838075,6700,0.311046292
34838075,8236,0.270755953
34838075,6572,0.256646942
34838075,6940,0.256016578
34838075,7732,0.253634497
34838075,5100,0.239489901
34838075,6580,0.233330186
34842978,8204,0.500934906
34842978,5036,0.35
34842978,5348,0.325560364
34842978,5356,0.295574393
34842978,5140,0.267576161
34842978,5364,0.252531591
34842978,7876,0.251894457
34842978,5156,0.246724219
34842978,5548,0.238533122
34842978,5372,0.205617561
34842978,5100,0.204824258
34842978,7884,0.201424636
34842978,7148,0.196690115
34842978,7156,0.174814397
34842978,5412,0.168207088
34842978,5604,0.158157695
34842978,7700,0.151022011
34842978,5380,0.142947566
34842978,7164,0.142609721
34842978,5388,0.137773535
34850572,4892,0.631604064
34850572,4916,0.53438118
34850572,4932,0.521586424
34850572,4964,0.515319234
34850572,5012,0.501837333
34850572,5020,0.47816436
34850572,5028,0.422501088
34850572,7060,0.371848019
34850572,5036,0.35
34850572,7068,0.341130892
34850572,7604,0.32158785
34850572,5420,0.274226344
34850572,5156,0.264570442
34850572,7652,0.247609319
34850572,7076,0.24453875
34850572,7660,0.221500284
34850572,5100,0.204824258
34850572,7676,0.204712736
34850572,7508,0.202523352
34850572,7028,0.194321157
34852857,7796,0.545621078
34852857,7788,0.53831987
34852857,7708,0.524049873
34852857,6436,0.461607368
34852857,5100,0.417154282
34852857,5036,0.35
34852857,7580,0.349354546
34852857,8140,0.241755091
34852857,7612,0.232667377
34852857,7620,0.232628534
34852857,5156,0.214681881
34852857,7628,0.196086694
34852857,7636,0.177273247
34852857,6604,0.170460241
34852857,7644,0.144283212
34852857,5180,0.137562033
34852857,7084,0.132777252
34852857,4892,0.132467618
34852857,5412,0.128868199
34852857,6580,0.125700685
34852945,6892,0.555590063
34852945,7396,0.50266887
34852945,7404,0.483650864
34852945,7412,0.464148219
34852945,7428,0.447580111
34852945,7420,0.44693499
34852945,7268,0.427035872
34852945,6884,0.379970277
34852945,7436,0.367905185
34852945,7252,0.366076857
34852945,5036,0.356490035
34852945,6828,0.349664317
34852945,4868,0.330751889
34852945,6836,0.322076471
34852945,6412,0.318563354
34852945,6332,0.316548761
34852945,8156,0.3100544
34852945,6524,0.305058529
34852945,8148,0.304540597
34852945,8164,0.302225556
34861862,7108,0.608416932
34861862,5532,0.534786023
34861862,8052,0.533387912
34861862,8060,0.423913404
34861862,6308,0.38498131
34861862,5036,0.35
34861862,7732,0.345814078
34861862,8228,0.275246934
34861862,8244,0.270026406
34861862,8252,0.26566516
34861862,5140,0.25691859
34861862,8260,0.249006493
34861862,8268,0.240640242
34861862,5156,0.214681881
34861862,5100,0.204824258
34861862,8276,0.198471855
34861862,7292,0.17972692
34861862,5724,0.170522375
34861862,7636,0.166317908
34861862,8284,0.155433207
34863367,6844,0.418326955
34863367,6852,0.40398178
34863367,6860,0.370435146
34863367,5156,0.359410267
34863367,5036,0.35
34863367,6548,0.345510499
34863367,7300,0.345188281
34863367,5412,0.343185051
34863367,7308,0.333697042
34863367,7716,0.328332158
34863367,7724,0.309577018
34863367,7876,0.287297319
34863367,7276,0.264742467
34863367,6532,0.251216744
34863367,6076,0.234090364
34863367,7884,0.231528017
34863367,6276,0.22625998
34863367,4900,0.219805127
34863367,6292,0.219116694
34863367,6900,0.214349555
34866648,6844,0.516465208
34866648,6852,0.502120032
34866648,6860,0.454867878
34866648,5156,0.43020135
34866648,5036,0.35
34866648,4900,0.308134289
34866648,5412,0.305085768
34866648,6556,0.29274956
34866648,6276,0.28442615
34866648,7532,0.277435614
34866648,7540,0.277420255
34866648,6292,0.274802873
34866648,4980,0.27122505
34866648,4940,0.269860965
34866648,4908,0.268083696
34866648,6900,0.264887585
34866648,7548,0.258396391
34866648,6316,0.252217223
34866648,4924,0.251046667
34866648,6324,0.247716363
34869545,5996,0.441992189
34869545,8292,0.439779988
34869545,6004,0.439247387
34869545,8300,0.437532705
34869545,6012,0.423448179
34869545,8028,0.402310323
34869545,8036,0.383545494
34869545,5036,0.35
34869545,8092,0.335647541
34869545,7292,0.283539421
34869545,6068,0.281540258
34869545,6084,0.270699306
34869545,6092,0.264140096
34869545,6628,0.251185481
34869545,6108,0.250308472
34869545,6636,0.24843676
34869545,5372,0.244780171
34869545,6644,0.238509528
34869545,6652,0.2148172
34869545,5156,0.214681881
34871342,7300,0.645690878
34871342,7308,0.630751856
34871342,7716,0.630560969
34871342,6548,0.624007092
34871342,7724,0.600729297
34871342,7276,0.50245829
34871342,5036,0.35
34871342,6940,0.3452442
34871342,7732,0.330311338
34871342,5156,0.290461007
34871342,6412,0.289976218
34871342,7604,0.276772727
34871342,6564,0.270930529
34871342,7212,0.22524665
34871342,6708,0.207425023
34871342,5100,0.204824258
34871342,8004,0.195665686
34871342,5412,0.195372107
34871342,8020,0.183691032
34871342,8012,0.183392642
34872335,6740,0.410037296
34872335,6268,0.383606132
34872335,6252,0.377213395
34872335,5148,0.37077371
34872335,6260,0.362187712
34872335,5036,0.35
34872335,7460,0.346110343
34872335,6284,0.337665015
34872335,6564,0.327820872
34872335,6572,0.325635072
34872335,6780,0.315711858
34872335,6700,0.310832652
34872335,7468,0.304422497
34872335,7452,0.301844004
34872335,6580,0.291577251
34872335,6596,0.280282579
34872335,6604,0.267069339
34872335,6332,0.251897054
34872335,6308,0.251483282
34872335,5156,0.250309314
34874157,5772,0.614964411
34874157,5748,0.612201315
34874157,5796,0.611102528
34874157,5780,0.610881525
34874157,5788,0.605997477
34874157,5804,0.59647997
34874157,5812,0.592602006
34874157,5820,0.592036783
34874157,5828,0.587387221
34874157,7444,0.585656279
34874157,5836,0.58093355
34874157,5844,0.580594865
34874157,5764,0.57897001
34874157,5860,0.537311983
34874157,5756,0.515547253
34874157,5868,0.514292156
34874157,5740,0.505747181
34874157,7036,0.483967768
34874157,5876,0.482712733
34874157,5852,0.444247842
34874243,7108,0.615894572
34874243,8052,0.560001543
34874243,5532,0.541002679
34874243,8060,0.428891227
34874243,6308,0.389872332
34874243,5036,0.35
34874243,5140,0.315191189
34874243,7732,0.300511149
34874243,5156,0.273908843
34874243,5100,0.245937297
34874243,5052,0.223854442
34874243,4892,0.193336182
34874243,5412,0.192971677
34874243,7292,0.18181843
34874243,6380,0.179606502
34874243,5724,0.172497415
34874243,5060,0.170311405
34874243,6388,0.17021405
34874243,5068,0.169539778
34874243,6404,0.169200989
34878316,7636,0.580493304
34878316,7612,0.473651621
34878316,7620,0.473612778
34878316,5092,0.442317225
34878316,8220,0.433904356
34878316,7628,0.427232945
34878316,5036,0.382664196
34878316,7644,0.328321651
34878316,5100,0.319164552
34878316,6468,0.317058179
34878316,6484,0.311993028
34878316,6476,0.301087101
34878316,6508,0.278372205
34878316,7836,0.278241088
34878316,6492,0.276192316
34878316,6500,0.273039828
34878316,8276,0.263743465
34878316,6580,0.257673214
34878316,5156,0.252249576
34878316,6516,0.249014794
34884126,7236,0.646669368
34884126,7172,0.594493796
34884126,7180,0.587638971
34884126,7188,0.576838497
34884126,7196,0.574007806
34884126,7204,0.570042698
34884126,7212,0.563395985
34884126,7220,0.559139538
34884126,5156,0.506391063
34884126,7228,0.490280701
34884126,7244,0.355251712
34884126,7684,0.353970237
34884126,5036,0.35
34884126,4884,0.347666868
34884126,7252,0.311313248
34884126,7676,0.30856677
34884126,7284,0.307239597
34884126,6108,0.276967607
34884126,5932,0.262400054
34884126,7068,0.261008106
34886605,5828,0.630992276
34886605,5772,0.624533817
34886605,5748,0.621815709
34886605,5780,0.620616531
34886605,5788,0.615803275
34886605,5804,0.606285768
34886605,5812,0.602407804
34886605,5820,0.601842581
34886605,5796,0.59564325
34886605,5836,0.590701396
34886605,5844,0.59035949
34886605,5764,0.588463608
34886605,5860,0.546065049
34886605,5756,0.523965197
34886605,5868,0.522723527
34886605,5740,0.51346228
34886605,5876,0.490592318
34886605,7444,0.472938214
34886605,5852,0.451423215
34886605,6772,0.421876822
34891429,7460,0.6309335
34891429,7468,0.547594996
34891429,7452,0.523001618
34891429,5036,0.459633958
34891429,6980,0.401715677
34891429,5140,0.352800755
34891429,6996,0.339597357
34891429,5412,0.331029389
34891429,7436,0.284507822
34891429,6908,0.260243985
34891429,4868,0.255331745
34891429,5020,0.244745238
34891429,5156,0.214681881
34891429,5100,0.204824258
34891429,5028,0.198769814
34891429,5604,0.181166082
34891429,7668,0.161831659
34891429,5452,0.158487185
34891429,8164,0.151813971
34891429,5180,0.135751282
34894899,5348,0.549499761
34894899,5356,0.510209773
34894899,5180,0.449951122
34894899,5596,0.442477866
34894899,5364,0.429392444
34894899,5612,0.405107241
34894899,5628,0.380848215
